date,open,high,low,close,volume
2022-11-24,3.450000047683716,3.4800000190734863,3.3399999141693115,3.380000114440918,4741000
2022-11-25,3.4200000762939453,3.4200000762939453,3.1500000953674316,3.240000009536743,11183000
2022-11-28,3.1500000953674316,3.369999885559082,3.0299999713897705,3.319999933242798,9018000
2022-11-29,3.4000000953674316,3.5199999809265137,3.299999952316284,3.4800000190734863,12111000
2022-11-30,3.5,3.5999999046325684,3.2899999618530273,3.4700000286102295,11691000
2022-12-01,3.7100000381469727,4.0,3.640000104904175,3.8499999046325684,31442368
2022-12-02,3.880000114440918,3.950000047683716,3.7200000286102295,3.7799999713897705,16441619
2022-12-05,3.930000066757202,4.260000228881836,3.809999942779541,4.130000114440918,40982638
2022-12-06,4.019999980926514,4.28000020980835,3.940000057220459,4.0,18784000
2022-12-07,4.0,4.199999809265137,3.619999885559082,3.6700000762939453,25909023
2022-12-08,3.75,3.880000114440918,3.6700000762939453,3.809999942779541,24832413
2022-12-09,3.869999885559082,4.099999904632568,3.7300000190734863,3.9700000286102295,25964000
2022-12-12,3.880000114440918,3.9700000286102295,3.5899999141693115,3.609999895095825,26761500
2022-12-13,3.5999999046325684,3.759999990463257,3.5799999237060547,3.690000057220459,8847000
2022-12-14,3.690000057220459,3.7699999809265137,3.5199999809265137,3.5799999237060547,11875000
2022-12-15,3.5799999237060547,3.5799999237060547,3.3499999046325684,3.4000000953674316,16073000
2022-12-16,3.309999942779541,3.380000114440918,3.200000047683716,3.2300000190734863,19318000
2022-12-19,3.240000009536743,3.319999933242798,3.0899999141693115,3.1500000953674316,16391000
2022-12-20,3.0999999046325684,3.1600000858306885,2.9600000381469727,3.0299999713897705,22277200
2022-12-21,3.0299999713897705,3.0799999237060547,2.9600000381469727,3.069999933242798,6338200
2022-12-22,3.1500000953674316,3.2699999809265137,3.0299999713897705,3.059999942779541,17503000
2022-12-23,3.0399999618530273,3.130000114440918,2.9700000286102295,3.0,9027000
2022-12-28,3.009999990463257,3.4700000286102295,3.0,3.319999933242798,27643000
2022-12-29,3.259999990463257,3.3299999237060547,3.1600000858306885,3.2300000190734863,10660000
2022-12-30,3.299999952316284,3.559999942779541,3.2699999809265137,3.359999895095825,23034000
2023-01-03,3.4600000381469727,3.9000000953674316,3.2799999713897705,3.880000114440918,39716080
2023-01-04,3.890000104904175,4.019999980926514,3.7799999713897705,3.990000009536743,30678000
2023-01-05,4.099999904632568,4.159999847412109,3.8299999237060547,3.890000104904175,23542000
2023-01-06,3.930000066757202,4.099999904632568,3.809999942779541,3.9100000858306885,29511000
2023-01-09,4.0,4.639999866485596,3.990000009536743,4.599999904632568,68409590
2023-01-10,4.550000190734863,4.940000057220459,4.5,4.840000152587891,47249000
2023-01-11,4.909999847412109,4.920000076293945,4.570000171661377,4.630000114440918,29363000
2023-01-12,4.699999809265137,4.920000076293945,4.550000190734863,4.789999961853027,30991500
2023-01-13,4.800000190734863,4.869999885559082,4.46999979019165,4.699999809265137,41866160
2023-01-16,4.710000038146973,4.900000095367432,4.260000228881836,4.309999942779541,53408500
2023-01-17,4.309999942779541,4.449999809265137,4.090000152587891,4.320000171661377,45891000
2023-01-18,4.389999866485596,4.400000095367432,4.179999828338623,4.210000038146973,51572000
2023-01-19,4.190000057220459,4.349999904632568,4.139999866485596,4.329999923706055,7247000
2023-01-20,4.329999923706055,4.460000038146973,4.260000228881836,4.440000057220459,9028000
2023-01-26,4.5,4.880000114440918,4.5,4.800000190734863,15844000
2023-01-27,4.829999923706055,5.019999980926514,4.71999979019165,4.820000171661377,12117000
2023-01-30,4.860000133514404,4.920000076293945,4.599999904632568,4.630000114440918,25064000
2023-01-31,4.389999866485596,4.5,4.099999904632568,4.480000019073486,75793000
2023-02-01,4.53000020980835,4.840000152587891,4.300000190734863,4.78000020980835,48657000
2023-02-02,4.909999847412109,5.019999980926514,4.690000057220459,4.710000038146973,36919000
2023-02-03,4.650000095367432,4.869999885559082,4.579999923706055,4.730000019073486,23157500
2023-02-06,4.71999979019165,4.71999979019165,4.190000057220459,4.210000038146973,37237500
2023-02-07,4.289999961853027,4.420000076293945,4.130000114440918,4.340000152587891,27959000
2023-02-08,4.340000152587891,4.409999847412109,4.179999828338623,4.230000019073486,18062000
2023-02-09,4.159999847412109,4.670000076293945,4.130000114440918,4.639999866485596,38561556
2023-02-10,4.599999904632568,4.739999771118164,4.360000133514404,4.409999847412109,28119000
2023-02-13,4.360000133514404,4.53000020980835,4.25,4.46999979019165,15214000
2023-02-14,4.53000020980835,4.659999847412109,4.159999847412109,4.179999828338623,19455938
2023-02-15,4.28000020980835,4.289999961853027,4.130000114440918,4.179999828338623,13790000
2023-02-16,4.25,4.539999961853027,4.190000057220459,4.349999904632568,28269000
2023-02-17,4.300000190734863,4.420000076293945,4.110000133514404,4.190000057220459,20352084
2023-02-20,4.21999979019165,4.28000020980835,4.130000114440918,4.269999980926514,11883000
2023-02-21,4.239999771118164,4.28000020980835,3.990000009536743,4.019999980926514,26074100
2023-02-22,4.0,4.050000190734863,3.799999952316284,3.880000114440918,20935000
2023-02-23,3.880000114440918,3.990000009536743,3.819999933242798,3.9100000858306885,7790136
2023-02-24,3.9100000858306885,3.9100000858306885,3.7799999713897705,3.799999952316284,12031000
2023-02-27,3.759999990463257,3.8499999046325684,3.6600000858306885,3.7799999713897705,14532000
2023-02-28,3.8499999046325684,3.9800000190734863,3.700000047683716,3.819999933242798,13099000
2023-03-01,3.8499999046325684,4.159999847412109,3.8399999141693115,4.119999885559082,20252000
2023-03-02,4.079999923706055,4.110000133514404,3.9800000190734863,4.059999942779541,11361000
2023-03-03,4.179999828338623,4.179999828338623,4.019999980926514,4.139999866485596,9910000
2023-03-06,4.179999828338623,4.179999828338623,4.010000228881836,4.099999904632568,7191000
2023-03-07,4.099999904632568,4.150000095367432,3.9000000953674316,3.950000047683716,10127000
2023-03-08,3.880000114440918,3.9200000762939453,3.7799999713897705,3.880000114440918,10206000
2023-03-09,3.880000114440918,4.0,3.799999952316284,3.9100000858306885,6698500
2023-03-10,3.8299999237060547,3.8399999141693115,3.680000066757202,3.759999990463257,12168000
2023-03-13,3.759999990463257,3.9100000858306885,3.6700000762939453,3.759999990463257,12039000
2023-03-14,3.759999990463257,3.809999942779541,3.5799999237060547,3.640000104904175,12896000
2023-03-15,3.700000047683716,3.869999885559082,3.700000047683716,3.7699999809265137,10131000
2023-03-16,3.7100000381469727,3.9000000953674316,3.630000114440918,3.680000066757202,10102000
2023-03-17,3.759999990463257,4.059999942779541,3.759999990463257,3.9800000190734863,18713000
2023-03-20,4.0,4.0,3.6700000762939453,3.75,8834000
2023-03-21,3.8299999237060547,3.880000114440918,3.7100000381469727,3.880000114440918,8092426
2023-03-22,3.940000057220459,3.990000009536743,3.8299999237060547,3.869999885559082,7266000
2023-03-23,3.8399999141693115,4.03000020980835,3.740000009536743,3.9800000190734863,11859000
2023-03-24,3.990000009536743,4.079999923706055,3.799999952316284,3.9600000381469727,16187000
2023-03-27,3.9600000381469727,3.9600000381469727,3.1500000953674316,3.25,52253000
2023-03-28,3.3499999046325684,3.3499999046325684,3.0899999141693115,3.130000114440918,30946000
2023-03-29,3.190000057220459,3.450000047683716,3.190000057220459,3.359999895095825,28505000
2023-03-30,3.299999952316284,3.380000114440918,3.1500000953674316,3.2100000381469727,15203000
2023-03-31,3.25,3.3299999237060547,3.1600000858306885,3.299999952316284,12264000
2023-04-03,3.5,3.609999895095825,3.3399999141693115,3.5799999237060547,28879000
2023-04-04,3.5899999141693115,3.6500000953674316,3.430000066757202,3.619999885559082,18527000
2023-04-06,3.5999999046325684,3.6700000762939453,3.4700000286102295,3.5999999046325684,17625000
2023-04-11,3.5999999046325684,3.640000104904175,3.4100000858306885,3.490000009536743,15445000
2023-04-12,3.4600000381469727,3.4800000190734863,3.2799999713897705,3.369999885559082,15708000
2023-04-13,3.2899999618530273,3.3499999046325684,3.2200000286102295,3.259999990463257,10308000
2023-04-14,3.2699999809265137,3.3399999141693115,3.190000057220459,3.259999990463257,10350000
2023-04-17,3.240000009536743,3.299999952316284,3.130000114440918,3.190000057220459,15836000
2023-04-18,3.190000057220459,3.25,3.109999895095825,3.190000057220459,9576000
2023-04-19,3.2100000381469727,3.2300000190734863,2.9600000381469727,3.0399999618530273,19041000
2023-04-20,3.049999952316284,3.0899999141693115,3.0,3.009999990463257,6827000
2023-04-21,2.940000057220459,2.9700000286102295,2.8499999046325684,2.880000114440918,14221000
2023-04-24,2.8499999046325684,3.059999942779541,2.8499999046325684,2.990000009536743,14208000
2023-04-25,3.009999990463257,3.009999990463257,2.8499999046325684,2.9000000953674316,8580000
2023-04-26,2.9000000953674316,2.9200000762939453,2.8299999237060547,2.890000104904175,4903000
2023-04-27,2.9000000953674316,3.0,2.819999933242798,2.9800000190734863,8853000
2023-04-28,2.9800000190734863,3.0799999237060547,2.9800000190734863,3.0399999618530273,6740000
2023-05-02,3.059999942779541,3.0999999046325684,2.9000000953674316,2.930000066757202,2473000
2023-05-03,2.880000114440918,2.950000047683716,2.809999942779541,2.930000066757202,1959184
2023-05-04,2.930000066757202,2.9800000190734863,2.8499999046325684,2.930000066757202,5105000
2023-05-05,2.930000066757202,3.0399999618530273,2.9100000858306885,3.0,6079000
2023-05-08,3.0,3.0799999237060547,2.9100000858306885,2.9800000190734863,8771000
2023-05-09,2.950000047683716,3.0,2.9000000953674316,2.950000047683716,6586000
2023-05-10,2.950000047683716,3.0199999809265137,2.9200000762939453,2.9600000381469727,3746000
2023-05-11,2.9800000190734863,2.9800000190734863,2.8499999046325684,2.9200000762939453,3569000
2023-05-12,2.9000000953674316,2.9100000858306885,2.630000114440918,2.700000047683716,21766000
2023-05-15,2.690000057220459,2.819999933242798,2.630000114440918,2.700000047683716,15464333
2023-05-16,2.75,2.7899999618530273,2.5999999046325684,2.630000114440918,9978334
2023-05-17,2.6500000953674316,2.6500000953674316,2.549999952316284,2.569999933242798,5484000
2023-05-18,2.6500000953674316,2.6500000953674316,2.5199999809265137,2.559999942779541,6325000
2023-05-19,2.559999942779541,2.559999942779541,2.380000114440918,2.430000066757202,20909000
2023-05-22,2.509999990463257,2.630000114440918,2.450000047683716,2.5299999713897705,16090000
2023-05-23,2.5399999618530273,2.569999933242798,2.430000066757202,2.4600000381469727,6121000
2023-05-24,2.4700000286102295,2.4700000286102295,2.369999885559082,2.390000104904175,5890000
2023-05-25,2.4000000953674316,2.4000000953674316,2.2300000190734863,2.319999933242798,12955000
2023-05-29,2.3499999046325684,2.380000114440918,2.1600000858306885,2.2200000286102295,11279000
2023-05-30,2.259999990463257,2.309999942779541,2.190000057220459,2.309999942779541,8356000
2023-05-31,2.2799999713897705,2.2799999713897705,2.2200000286102295,2.2699999809265137,5810302
2023-06-01,2.3299999237060547,2.440000057220459,2.299999952316284,2.4100000858306885,12783000
2023-06-02,2.4800000190734863,2.559999942779541,2.450000047683716,2.509999990463257,11223333
2023-06-05,2.549999952316284,2.549999952316284,2.4200000762939453,2.490000009536743,5547000
2023-06-06,2.559999942779541,2.559999942779541,2.4100000858306885,2.450000047683716,6957000
2023-06-07,2.5199999809265137,2.569999933242798,2.450000047683716,2.4800000190734863,7364000
2023-06-08,2.4800000190734863,2.4800000190734863,2.319999933242798,2.4000000953674316,5249000
2023-06-09,2.4000000953674316,2.4700000286102295,2.3499999046325684,2.450000047683716,4118300
2023-06-12,2.4700000286102295,2.4800000190734863,2.369999885559082,2.4600000381469727,3695000
2023-06-13,2.4600000381469727,2.759999990463257,2.4600000381469727,2.7100000381469727,18728000
2023-06-14,2.7699999809265137,2.8299999237060547,2.700000047683716,2.7699999809265137,14179000
2023-06-15,2.7699999809265137,2.930000066757202,2.75,2.9200000762939453,16167000
2023-06-16,2.950000047683716,3.069999933242798,2.9000000953674316,2.940000057220459,18853000
2023-06-19,2.9000000953674316,3.0399999618530273,2.809999942779541,3.0,16392000
2023-06-20,2.9600000381469727,2.9700000286102295,2.7699999809265137,2.8399999141693115,11234000
2023-06-21,2.809999942779541,2.809999942779541,2.5799999237060547,2.5999999046325684,16281000
2023-06-23,2.5999999046325684,2.5999999046325684,2.4700000286102295,2.549999952316284,3469000
2023-06-26,2.549999952316284,2.619999885559082,2.490000009536743,2.549999952316284,7227400
2023-06-27,2.5299999713897705,2.6500000953674316,2.4700000286102295,2.4700000286102295,7271000
2023-06-28,2.4700000286102295,2.559999942779541,2.3499999046325684,2.5399999618530273,8673000
2023-06-29,2.549999952316284,2.5999999046325684,2.4100000858306885,2.430000066757202,5045000
2023-06-30,2.450000047683716,2.4700000286102295,2.359999895095825,2.390000104904175,7182000
2023-07-03,2.390000104904175,2.490000009536743,2.390000104904175,2.450000047683716,4403000
2023-07-04,2.450000047683716,2.5299999713897705,2.430000066757202,2.5,4586000
2023-07-05,2.559999942779541,2.559999942779541,2.4000000953674316,2.440000057220459,3848000
2023-07-06,2.440000057220459,2.440000057220459,2.2799999713897705,2.3299999237060547,8742000
2023-07-07,2.3399999141693115,2.359999895095825,2.259999990463257,2.309999942779541,2850000
2023-07-10,2.369999885559082,2.4000000953674316,2.319999933242798,2.3499999046325684,2664000
2023-07-11,2.369999885559082,2.4200000762939453,2.3499999046325684,2.390000104904175,3281000
2023-07-12,2.4000000953674316,2.5,2.4000000953674316,2.4600000381469727,6500000
2023-07-13,2.549999952316284,2.680000066757202,2.549999952316284,2.619999885559082,14303000
2023-07-14,2.690000057220459,2.7699999809265137,2.640000104904175,2.7300000190734863,11002000
2023-07-18,2.6700000762939453,2.7200000286102295,2.5899999141693115,2.640000104904175,7055000
2023-07-19,2.619999885559082,2.7100000381469727,2.569999933242798,2.7100000381469727,5247000
2023-07-20,2.759999990463257,2.7799999713897705,2.6600000858306885,2.6700000762939453,4367000
2023-07-21,2.6700000762939453,2.75,2.6500000953674316,2.7100000381469727,3873000
2023-07-24,2.7100000381469727,2.7100000381469727,2.630000114440918,2.690000057220459,4349000
2023-07-25,2.799999952316284,2.8299999237060547,2.680000066757202,2.740000009536743,10772000
2023-07-26,2.7300000190734863,2.75,2.6500000953674316,2.690000057220459,4724000
2023-07-27,2.5799999237060547,2.7200000286102295,2.509999990463257,2.7100000381469727,13901000
2023-07-28,2.7100000381469727,2.7899999618530273,2.6600000858306885,2.759999990463257,12317000
2023-07-31,2.809999942779541,2.930000066757202,2.690000057220459,2.700000047683716,24756000
2023-08-01,2.740000009536743,2.740000009536743,2.5999999046325684,2.6600000858306885,8892000
2023-08-02,2.6600000858306885,2.6700000762939453,2.5299999713897705,2.559999942779541,5760000
2023-08-03,2.549999952316284,2.609999895095825,2.4800000190734863,2.569999933242798,4292000
2023-08-04,2.619999885559082,2.680000066757202,2.5799999237060547,2.640000104904175,5458000
2023-08-07,2.6500000953674316,2.7200000286102295,2.5899999141693115,2.700000047683716,4909000
2023-08-08,2.700000047683716,2.7300000190734863,2.640000104904175,2.680000066757202,4472000
2023-08-09,2.6600000858306885,2.75,2.6500000953674316,2.7200000286102295,4695000
2023-08-10,2.740000009536743,2.740000009536743,2.609999895095825,2.7100000381469727,4797000
2023-08-11,2.7300000190734863,2.7300000190734863,2.5899999141693115,2.630000114440918,3845000
2023-08-14,2.6600000858306885,2.759999990463257,2.549999952316284,2.759999990463257,7633000
2023-08-15,2.759999990463257,2.799999952316284,2.690000057220459,2.75,3584000
2023-08-16,2.75,2.7799999713897705,2.609999895095825,2.640000104904175,6932000
2023-08-17,2.5999999046325684,2.700000047683716,2.5299999713897705,2.680000066757202,4784000
2023-08-18,2.700000047683716,2.700000047683716,2.5899999141693115,2.630000114440918,3232000
2023-08-21,2.640000104904175,2.619999885559082,2.509999990463257,2.5199999809265137,3621000
2023-08-22,2.5999999046325684,2.680000066757202,2.5399999618530273,2.6500000953674316,4616000
2023-08-23,2.700000047683716,2.700000047683716,2.5799999237060547,2.609999895095825,5430400
2023-08-24,2.6500000953674316,2.759999990463257,2.619999885559082,2.75,6856000
2023-08-25,2.7799999713897705,2.7799999713897705,2.559999942779541,2.569999933242798,7392000
2023-08-28,2.680000066757202,2.7200000286102295,2.5799999237060547,2.5899999141693115,10484900
2023-08-29,2.5199999809265137,2.5199999809265137,2.180000066757202,2.259999990463257,60858012
2023-08-30,2.299999952316284,2.299999952316284,2.0999999046325684,2.140000104904175,32362000
2023-08-31,2.1500000953674316,2.2699999809265137,2.140000104904175,2.259999990463257,20860300
2023-09-04,2.319999933242798,2.4100000858306885,2.240000009536743,2.359999895095825,17946000
2023-09-05,2.3499999046325684,2.4100000858306885,2.309999942779541,2.3499999046325684,6370000
2023-09-06,2.3499999046325684,2.359999895095825,2.25,2.2699999809265137,8775000
2023-09-07,2.2300000190734863,2.2799999713897705,2.2200000286102295,2.25,3230000
2023-09-11,2.2300000190734863,2.2699999809265137,2.200000047683716,2.259999990463257,4763400
2023-09-12,2.2799999713897705,2.2799999713897705,2.2100000381469727,2.240000009536743,2998000
2023-09-13,2.2699999809265137,2.2699999809265137,2.190000057220459,2.2300000190734863,3851000
2023-09-14,2.2300000190734863,2.25,2.200000047683716,2.240000009536743,2020000
2023-09-15,2.2100000381469727,2.240000009536743,2.140000104904175,2.1500000953674316,8863000
2023-09-18,2.1500000953674316,2.1600000858306885,2.0399999618530273,2.069999933242798,10394000
2023-09-19,2.0799999237060547,2.0799999237060547,2.0,2.069999933242798,5982000
2023-09-20,2.049999952316284,2.0799999237060547,1.9700000286102295,1.9800000190734863,6446600
2023-09-21,1.9800000190734863,1.9900000095367432,1.9199999570846558,1.9500000476837158,6298000
2023-09-22,1.9800000190734863,2.0299999713897705,1.9299999475479126,2.009999990463257,6088000
2023-09-25,1.9600000381469727,2.009999990463257,1.940000057220459,1.9900000095367432,2987000
2023-09-26,1.9900000095367432,1.9900000095367432,1.909999966621399,1.9199999570846558,4878000
2023-09-27,1.9199999570846558,1.9700000286102295,1.909999966621399,1.9500000476837158,2925000
2023-09-28,1.9800000190734863,2.0399999618530273,1.9500000476837158,2.0299999713897705,4667000
2023-09-29,2.049999952316284,2.0799999237060547,2.0299999713897705,2.0399999618530273,1064000
2023-10-03,2.049999952316284,2.049999952316284,1.909999966621399,1.9600000381469727,1703000
2023-10-04,1.9800000190734863,1.9800000190734863,1.7999999523162842,1.8300000429153442,5740000
2023-10-05,1.8300000429153442,1.909999966621399,1.7899999618530273,1.8799999952316284,2780000
2023-10-06,1.899999976158142,1.9299999475479126,1.8799999952316284,1.909999966621399,1638000
2023-10-09,1.9800000190734863,1.9800000190734863,1.8899999856948853,1.9299999475479126,2997000
2023-10-10,1.9800000190734863,2.009999990463257,1.909999966621399,1.9700000286102295,4788000
2023-10-11,2.0199999809265137,2.0999999046325684,1.9900000095367432,2.0899999141693115,5253000
2023-10-12,2.140000104904175,2.1500000953674316,2.0799999237060547,2.1500000953674316,4574000
2023-10-13,2.0999999046325684,2.0999999046325684,2.0299999713897705,2.0399999618530273,3269000
2023-10-16,2.049999952316284,2.069999933242798,1.9600000381469727,2.0,3202000
2023-10-17,2.049999952316284,2.0999999046325684,2.0,2.069999933242798,2872000
2023-10-18,2.069999933242798,2.069999933242798,2.0,2.009999990463257,2308000
2023-10-19,1.9900000095367432,2.049999952316284,1.9600000381469727,2.0199999809265137,3676000
2023-10-20,2.0,2.069999933242798,1.9500000476837158,1.9900000095367432,5186500
2023-10-24,1.9900000095367432,2.049999952316284,1.8799999952316284,1.940000057220459,6458000
2023-10-25,1.9600000381469727,2.059999942779541,1.940000057220459,1.9800000190734863,4985000
2023-10-26,1.9700000286102295,2.0,1.9199999570846558,1.9900000095367432,2510000
2023-10-27,1.9800000190734863,2.0299999713897705,1.9500000476837158,2.0299999713897705,3800000
2023-10-30,2.0,2.049999952316284,2.0,2.0399999618530273,3638000
2023-10-31,2.0199999809265137,2.049999952316284,1.9700000286102295,2.009999990463257,2696000
2023-11-01,2.0,2.0199999809265137,1.9500000476837158,1.9900000095367432,2044789
2023-11-02,2.0299999713897705,2.059999942779541,1.9900000095367432,2.0299999713897705,2796000
2023-11-03,2.0299999713897705,2.1600000858306885,2.0299999713897705,2.1500000953674316,8329000
2023-11-06,2.2100000381469727,2.380000114440918,2.2100000381469727,2.3299999237060547,11389000
2023-11-07,2.309999942779541,2.390000104904175,2.2699999809265137,2.3499999046325684,6768000
2023-11-08,2.3399999141693115,2.4800000190734863,2.319999933242798,2.380000114440918,13025000
2023-11-09,2.4000000953674316,2.430000066757202,2.2899999618530273,2.319999933242798,7320000
2023-11-10,2.3399999141693115,2.380000114440918,2.240000009536743,2.2699999809265137,6044000
2023-11-13,2.3299999237060547,2.440000057220459,2.259999990463257,2.440000057220459,5858000
2023-11-14,2.440000057220459,2.509999990463257,2.4000000953674316,2.4700000286102295,5701000
2023-11-15,2.569999933242798,2.5799999237060547,2.4600000381469727,2.490000009536743,6898000
2023-11-16,2.5,2.5299999713897705,2.440000057220459,2.5,6095000
2023-11-17,2.5,2.5,2.4000000953674316,2.430000066757202,5584000
2023-11-20,2.4000000953674316,2.5999999046325684,2.4000000953674316,2.559999942779541,14840000
2023-11-21,2.569999933242798,2.5999999046325684,2.4800000190734863,2.5199999809265137,6115000
2023-11-22,2.509999990463257,2.5199999809265137,2.430000066757202,2.4800000190734863,4450000
2023-11-23,2.509999990463257,2.5299999713897705,2.4000000953674316,2.5199999809265137,8456000
2023-11-24,2.509999990463257,2.5199999809265137,2.450000047683716,2.4800000190734863,3642000
2023-11-27,2.5,2.5,2.359999895095825,2.4000000953674316,6091000
2023-11-28,2.430000066757202,2.440000057220459,2.359999895095825,2.369999885559082,4984000
2023-11-29,2.369999885559082,2.4000000953674316,2.319999933242798,2.359999895095825,4621000
2023-11-30,2.359999895095825,2.6500000953674316,2.359999895095825,2.5899999141693115,24611063
2023-12-01,2.609999895095825,2.6500000953674316,2.5299999713897705,2.609999895095825,7547000
2023-12-04,2.640000104904175,2.680000066757202,2.440000057220459,2.4700000286102295,15559000
2023-12-05,2.4700000286102295,2.490000009536743,2.4000000953674316,2.4600000381469727,4589000
2023-12-06,2.4000000953674316,2.4600000381469727,2.3499999046325684,2.369999885559082,8131000
2023-12-07,2.4200000762939453,2.4800000190734863,2.3299999237060547,2.440000057220459,7573000
2023-12-08,2.4700000286102295,2.5899999141693115,2.440000057220459,2.549999952316284,15361000
2023-12-11,2.549999952316284,2.549999952316284,2.369999885559082,2.430000066757202,11509315
2023-12-12,2.4600000381469727,2.5399999618530273,2.4200000762939453,2.5199999809265137,7872000
2023-12-13,2.5199999809265137,2.5199999809265137,2.4100000858306885,2.440000057220459,5338000
2023-12-14,2.4700000286102295,2.569999933242798,2.4600000381469727,2.509999990463257,6432000
2023-12-15,2.5299999713897705,2.5999999046325684,2.490000009536743,2.490000009536743,10383000
2023-12-18,2.559999942779541,2.559999942779541,2.4000000953674316,2.4100000858306885,4019000
2023-12-19,2.4200000762939453,2.430000066757202,2.380000114440918,2.4200000762939453,4194000
2023-12-20,2.4600000381469727,2.4600000381469727,2.3499999046325684,2.359999895095825,7887000
2023-12-21,2.319999933242798,2.359999895095825,2.259999990463257,2.3399999141693115,5029000
2023-12-22,2.3299999237060547,2.359999895095825,2.2200000286102295,2.259999990463257,9169000
2023-12-27,2.2699999809265137,2.309999942779541,2.25,2.2699999809265137,3533000
2023-12-28,2.2699999809265137,2.4200000762939453,2.2699999809265137,2.4000000953674316,4753000
2023-12-29,2.4000000953674316,2.430000066757202,2.359999895095825,2.4100000858306885,2423000
2024-01-02,2.440000057220459,2.450000047683716,2.3399999141693115,2.380000114440918,3030960
2024-01-03,2.359999895095825,2.359999895095825,2.319999933242798,2.3499999046325684,3496000
2024-01-04,2.3499999046325684,2.3499999046325684,2.299999952316284,2.3399999141693115,2013000
2024-01-05,2.3399999141693115,2.3399999141693115,2.2799999713897705,2.309999942779541,2085000
2024-01-08,2.299999952316284,2.299999952316284,2.180000066757202,2.25,5568000
2024-01-09,2.2300000190734863,2.2699999809265137,2.2100000381469727,2.2300000190734863,1642000
2024-01-10,2.2200000286102295,2.259999990463257,2.180000066757202,2.25,3279000
2024-01-11,2.2799999713897705,2.309999942779541,2.240000009536743,2.259999990463257,3721000
2024-01-12,2.2200000286102295,2.2799999713897705,2.2100000381469727,2.2300000190734863,2062000
2024-01-15,2.2300000190734863,2.2300000190734863,2.2300000190734863,2.2300000190734863,0
2024-01-16,2.2699999809265137,2.2699999809265137,2.1500000953674316,2.1500000953674316,3465000
2024-01-17,2.1500000953674316,2.1500000953674316,1.9800000190734863,2.0199999809265137,10466000
2024-01-18,2.059999942779541,2.069999933242798,1.9900000095367432,2.0299999713897705,2865000
2024-01-19,2.0299999713897705,2.049999952316284,1.9900000095367432,2.0199999809265137,3911000
2024-01-22,2.0199999809265137,2.0199999809265137,1.840000033378601,1.8600000143051147,8005000
2024-01-23,1.8700000047683716,1.940000057220459,1.7699999809265137,1.7799999713897705,16039000
2024-01-24,1.8300000429153442,1.8899999856948853,1.7799999713897705,1.8700000047683716,9776000
2024-01-25,1.899999976158142,1.909999966621399,1.7999999523162842,1.850000023841858,16095000
2024-01-26,1.8600000143051147,1.8600000143051147,1.659999966621399,1.7000000476837158,18143234
2024-01-29,1.7100000381469727,1.7699999809265137,1.6399999856948853,1.6699999570846558,17491770
2024-01-30,1.6699999570846558,1.6699999570846558,1.4900000095367432,1.5299999713897705,15716000
2024-01-31,1.5700000524520874,1.5700000524520874,1.399999976158142,1.4500000476837158,14485000
2024-02-01,1.5099999904632568,1.5099999904632568,1.3799999952316284,1.4199999570846558,14186000
2024-02-02,1.4500000476837158,1.4900000095367432,1.350000023841858,1.3899999856948853,16486000
2024-02-05,1.3899999856948853,1.3899999856948853,1.3200000524520874,1.3700000047683716,6885000
2024-02-06,1.3700000047683716,1.4800000190734863,1.3200000524520874,1.440000057220459,14054100
2024-02-07,1.440000057220459,1.4900000095367432,1.4199999570846558,1.440000057220459,11445000
2024-02-08,1.4700000286102295,1.659999966621399,1.4199999570846558,1.5299999713897705,19342000
2024-02-09,1.4299999475479126,1.4299999475479126,1.4299999475479126,1.4299999475479126,0
2024-02-14,1.4500000476837158,1.4500000476837158,1.340000033378601,1.399999976158142,4613500
2024-02-15,1.5499999523162842,1.5499999523162842,1.350000023841858,1.399999976158142,3836000
2024-02-16,1.4199999570846558,1.5099999904632568,1.3899999856948853,1.5099999904632568,4117172
2024-02-19,1.5299999713897705,1.940000057220459,1.4800000190734863,1.8899999856948853,66003000
2024-02-20,1.8700000047683716,1.9600000381469727,1.7799999713897705,1.8899999856948853,41266800
2024-02-21,1.8799999952316284,2.0,1.7999999523162842,1.8899999856948853,39728004
2024-02-22,1.899999976158142,1.9600000381469727,1.7999999523162842,1.850000023841858,23739000
2024-02-23,1.8799999952316284,2.0999999046325684,1.8600000143051147,1.940000057220459,38749000
2024-02-26,1.940000057220459,1.9800000190734863,1.899999976158142,1.909999966621399,12096000
2024-02-27,1.940000057220459,1.9700000286102295,1.8300000429153442,1.909999966621399,21543000
2024-02-28,1.9299999475479126,1.9299999475479126,1.7200000286102295,1.7400000095367432,25993000
2024-02-29,1.7400000095367432,1.840000033378601,1.7300000190734863,1.7999999523162842,14445543
2024-03-01,1.7999999523162842,1.899999976158142,1.7799999713897705,1.8799999952316284,16784000
2024-03-04,1.899999976158142,1.909999966621399,1.7899999618530273,1.8200000524520874,17335000
2024-03-05,1.7899999618530273,1.809999942779541,1.7599999904632568,1.7799999713897705,12549000
2024-03-06,1.7799999713897705,1.8600000143051147,1.75,1.850000023841858,9952000
2024-03-07,1.850000023841858,1.8899999856948853,1.7899999618530273,1.8200000524520874,9185000
2024-03-08,1.7999999523162842,2.0,1.7999999523162842,1.940000057220459,19913000
2024-03-11,1.9700000286102295,1.9800000190734863,1.9199999570846558,1.9500000476837158,8348000
